================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 4

Step   6900 | batch_size= 8 | lr=3.51e-08 | loss=1.034216e+01 | e_loss=3.875283e+01 | f_loss=1.435180e+00 | pref_e=0.088 pref_f=931.079 | ETA 11.4h | speed 2.28 step/s (window 2.32) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   7000 | batch_size= 8 | lr=3.51e-08 | loss=1.233072e+01 | e_loss=4.789214e+01 | f_loss=1.673439e+00 | pref_e=0.089 pref_f=930.080 | ETA 11.3h | speed 2.28 step/s (window 2.28) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   7100 | batch_size= 8 | lr=3.51e-08 | loss=8.597033e+00 | e_loss=2.648073e+01 | f_loss=1.288306e+00 | pref_e=0.090 pref_f=929.081 | ETA 11.3h | speed 2.28 step/s (window 2.31) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   7200 | batch_size= 8 | lr=3.51e-08 | loss=1.450289e+01 | e_loss=6.104763e+01 | f_loss=1.861567e+00 | pref_e=0.091 pref_f=928.082 | ETA 11.3h | speed 2.28 step/s (window 2.31) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   7300 | batch_size= 8 | lr=3.51e-08 | loss=1.057902e+01 | e_loss=4.015782e+01 | f_loss=1.433553e+00 | pref_e=0.092 pref_f=927.083 | ETA 11.3h | speed 2.28 step/s (window 2.28) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   7400 | batch_size= 8 | lr=3.51e-08 | loss=1.151874e+01 | e_loss=4.266789e+01 | f_loss=1.573152e+00 | pref_e=0.093 pref_f=926.084 | ETA 11.3h | speed 2.28 step/s (window 2.28) | GPU mem 26/184 MiB | util 22% | grad_norm 1.15e+00
Step   7500 | batch_size= 8 | lr=3.51e-08 | loss=8.963125e+00 | e_loss=2.800652e+01 | f_loss=1.319692e+00 | pref_e=0.093 pref_f=925.085 | ETA 11.3h | speed 2.28 step/s (window 2.31) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   7600 | batch_size= 8 | lr=3.51e-08 | loss=9.956182e+00 | e_loss=3.235729e+01 | f_loss=1.436398e+00 | pref_e=0.094 pref_f=924.086 | ETA 11.3h | speed 2.28 step/s (window 2.31) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   7700 | batch_size= 8 | lr=3.51e-08 | loss=9.671742e+00 | e_loss=3.181958e+01 | f_loss=1.381742e+00 | pref_e=0.095 pref_f=923.087 | ETA 11.3h | speed 2.28 step/s (window 2.30) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   7800 | batch_size= 8 | lr=3.51e-08 | loss=1.132675e+01 | e_loss=4.258167e+01 | f_loss=1.507412e+00 | pref_e=0.096 pref_f=922.088 | ETA 11.2h | speed 2.28 step/s (window 2.31) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   7900 | batch_size= 8 | lr=3.51e-08 | loss=1.073825e+01 | e_loss=3.687836e+01 | f_loss=1.492847e+00 | pref_e=0.097 pref_f=921.089 | ETA 11.2h | speed 2.28 step/s (window 2.30) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   8000 | batch_size= 8 | lr=3.51e-08 | loss=1.157705e+01 | e_loss=4.636235e+01 | f_loss=1.468189e+00 | pref_e=0.098 pref_f=920.090 | ETA 11.2h | speed 2.28 step/s (window 2.29) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   8100 | batch_size= 8 | lr=3.51e-08 | loss=1.293398e+01 | e_loss=4.841803e+01 | f_loss=1.700607e+00 | pref_e=0.099 pref_f=919.091 | ETA 11.2h | speed 2.28 step/s (window 2.29) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
