step,lr,e_loss,f_loss,f_rmse,pref_f
333,9.262000e-05,3.302460e+02,1.532360e+00,1.237900e+00,9.973000e+01
334,9.260000e-05,1.174220e+03,2.281710e+00,1.510500e+00,9.973000e+01
335,9.258000e-05,1.446300e+03,1.644990e+00,1.282600e+00,9.973000e+01
336,9.256000e-05,6.119280e+02,1.346070e+00,1.160200e+00,9.973000e+01
337,9.253000e-05,3.813250e+03,2.149410e+00,1.466100e+00,9.973000e+01
338,9.251000e-05,1.434360e+03,1.985720e+00,1.409200e+00,9.973000e+01
339,9.249000e-05,4.027610e+02,1.289550e+00,1.135600e+00,9.973000e+01
340,9.247000e-05,1.205380e+03,1.173110e+00,1.083100e+00,9.973000e+01
341,9.245000e-05,9.856630e+02,2.337540e+00,1.528900e+00,9.973000e+01
342,9.243000e-05,1.274020e+04,9.823590e-01,9.911000e-01,9.973000e+01
343,9.241000e-05,1.955140e+03,1.291460e+00,1.136400e+00,9.973000e+01
344,9.238000e-05,8.899150e+01,1.001330e+00,1.000700e+00,9.972000e+01
345,9.236000e-05,1.216000e+03,2.017560e+00,1.420400e+00,9.972000e+01
346,9.234000e-05,1.255660e+02,1.411440e+00,1.188000e+00,9.972000e+01
347,9.232000e-05,1.577810e-01,1.377710e+00,1.173800e+00,9.972000e+01
348,9.230000e-05,6.006810e+02,1.468720e+00,1.211900e+00,9.972000e+01
349,9.228000e-05,5.293040e+01,1.433590e+00,1.197300e+00,9.972000e+01
350,9.226000e-05,3.785730e+01,1.187470e+00,1.089700e+00,9.972000e+01
351,9.224000e-05,1.956430e+03,2.623450e+00,1.619700e+00,9.972000e+01
352,9.221000e-05,1.038040e+01,4.404500e+00,2.098700e+00,9.972000e+01
353,9.219000e-05,6.651510e+02,1.102400e+00,1.050000e+00,9.972000e+01
354,9.217000e-05,1.607200e+02,4.001670e+00,2.000400e+00,9.972000e+01
355,9.215000e-05,8.100600e+02,1.558180e+00,1.248300e+00,9.972000e+01
356,9.213000e-05,3.663340e+01,1.714280e+00,1.309300e+00,9.972000e+01
357,9.211000e-05,1.406360e+03,3.934290e+00,1.983500e+00,9.971000e+01
358,9.209000e-05,6.722660e+02,1.293600e+00,1.137400e+00,9.971000e+01
359,9.207000e-05,1.129290e+03,1.253380e+00,1.119500e+00,9.971000e+01
360,9.204000e-05,6.089790e+01,4.206830e+00,2.051100e+00,9.971000e+01
361,9.202000e-05,2.469910e+00,6.002660e+00,2.450000e+00,9.971000e+01
362,9.200000e-05,8.232000e+02,1.245600e+00,1.116100e+00,9.971000e+01
363,9.198000e-05,1.013320e+03,1.444480e+00,1.201900e+00,9.971000e+01
364,9.196000e-05,2.682450e+03,1.331330e+00,1.153800e+00,9.971000e+01
365,9.194000e-05,7.236080e+02,1.381040e+00,1.175200e+00,9.971000e+01
366,9.192000e-05,4.645230e+02,1.511620e+00,1.229500e+00,9.971000e+01
367,9.190000e-05,2.419140e+00,1.438980e+00,1.199600e+00,9.971000e+01
368,9.188000e-05,3.740630e+02,6.031600e+00,2.455900e+00,9.971000e+01
369,9.185000e-05,1.391390e+02,4.532330e+00,2.128900e+00,9.970000e+01
370,9.183000e-05,1.541060e+02,2.739970e+00,1.655300e+00,9.970000e+01
371,9.181000e-05,1.038280e+01,2.126210e+00,1.458200e+00,9.970000e+01
372,9.179000e-05,6.523340e+02,1.154330e+00,1.074400e+00,9.970000e+01
373,9.177000e-05,1.988850e+02,1.296560e+00,1.138700e+00,9.970000e+01
374,9.175000e-05,3.573010e+02,1.323620e+00,1.150500e+00,9.970000e+01
375,9.173000e-05,2.545920e+01,1.318650e+00,1.148300e+00,9.970000e+01
376,9.171000e-05,1.932700e+02,1.303770e+00,1.141800e+00,9.970000e+01
377,9.169000e-05,6.203910e+02,1.215840e+00,1.102700e+00,9.970000e+01
378,9.166000e-05,2.297410e+03,1.162110e+00,1.078000e+00,9.970000e+01
379,9.164000e-05,4.170230e+00,1.588780e+00,1.260500e+00,9.970000e+01
380,9.162000e-05,4.249030e+03,1.323360e+00,1.150400e+00,9.970000e+01
381,9.160000e-05,1.846920e+03,1.004960e+00,1.002500e+00,9.970000e+01
382,9.158000e-05,2.758790e+03,1.211650e+00,1.100700e+00,9.969000e+01
383,9.156000e-05,1.723440e+03,4.835910e+00,2.199100e+00,9.969000e+01
384,9.154000e-05,1.095360e+03,1.513110e+00,1.230100e+00,9.969000e+01
385,9.152000e-05,7.053310e+03,1.153980e+00,1.074200e+00,9.969000e+01
386,9.150000e-05,1.752860e+03,5.956340e+00,2.440600e+00,9.969000e+01
387,9.147000e-05,3.418460e+03,1.374090e+00,1.172200e+00,9.969000e+01
388,9.145000e-05,6.026790e+03,2.607400e+00,1.614700e+00,9.969000e+01
389,9.143000e-05,2.543440e+03,3.908580e+00,1.977000e+00,9.969000e+01
390,9.141000e-05,1.971930e+03,1.695570e+00,1.302100e+00,9.969000e+01
391,9.139000e-05,7.256250e+03,1.325300e+00,1.151200e+00,9.969000e+01
392,9.137000e-05,1.959050e+03,4.827410e+00,2.197100e+00,9.969000e+01
393,9.135000e-05,3.927690e+03,2.624190e+00,1.619900e+00,9.969000e+01
394,9.133000e-05,2.231540e+00,1.603460e+00,1.266300e+00,9.968000e+01
395,9.131000e-05,4.003450e+03,1.186680e+00,1.089300e+00,9.968000e+01
396,9.129000e-05,7.733810e+03,1.299810e+00,1.140100e+00,9.968000e+01
397,9.126000e-05,4.251640e+00,1.866400e+00,1.366200e+00,9.968000e+01
398,9.124000e-05,5.588590e+03,1.111700e+00,1.054400e+00,9.968000e+01
399,9.122000e-05,6.306790e+03,1.918380e+00,1.385100e+00,9.968000e+01
400,9.120000e-05,4.759210e+02,2.175940e+00,1.475100e+00,9.968000e+01
401,9.118000e-05,5.677530e+02,1.482190e+00,1.217500e+00,9.968000e+01
402,9.116000e-05,4.443520e+02,1.839690e+00,1.356300e+00,9.968000e+01
403,9.114000e-05,2.277640e+01,1.530810e+00,1.237300e+00,9.968000e+01
404,9.112000e-05,1.365750e+03,6.500930e+00,2.549700e+00,9.968000e+01
405,9.110000e-05,4.101290e+02,1.503520e+00,1.226200e+00,9.968000e+01
406,9.108000e-05,3.425570e+00,1.272120e+00,1.127900e+00,9.968000e+01
407,9.105000e-05,1.052940e+02,1.633460e+00,1.278100e+00,9.967000e+01
408,9.103000e-05,6.815050e+03,2.012400e+00,1.418600e+00,9.967000e+01
409,9.101000e-05,7.333970e-02,1.414190e+00,1.189200e+00,9.967000e+01
410,9.099000e-05,1.062940e+03,1.332630e+00,1.154400e+00,9.967000e+01
411,9.097000e-05,1.442650e-01,1.378310e+00,1.174000e+00,9.967000e+01
412,9.095000e-05,5.519030e+01,1.309280e+00,1.144200e+00,9.967000e+01
413,9.093000e-05,1.034470e+03,5.262910e+00,2.294100e+00,9.967000e+01
414,9.091000e-05,1.713950e+03,1.170720e+00,1.082000e+00,9.967000e+01
415,9.089000e-05,1.786440e+03,1.793810e+00,1.339300e+00,9.967000e+01
416,9.087000e-05,3.158190e+03,1.385770e+00,1.177200e+00,9.967000e+01
417,9.084000e-05,8.130230e+02,1.565550e+00,1.251200e+00,9.967000e+01
418,9.082000e-05,7.527000e+03,1.140200e+00,1.067800e+00,9.967000e+01
419,9.080000e-05,2.219220e+03,2.283800e+00,1.511200e+00,9.966000e+01
420,9.078000e-05,4.547220e+02,1.339460e+00,1.157400e+00,9.966000e+01
421,9.076000e-05,6.756760e+02,2.411540e+00,1.552900e+00,9.966000e+01
422,9.074000e-05,6.813970e+02,3.710910e+00,1.926400e+00,9.966000e+01
423,9.072000e-05,1.029230e+03,1.445470e+00,1.202300e+00,9.966000e+01
424,9.070000e-05,2.229710e+03,4.841490e+00,2.200300e+00,9.966000e+01
425,9.068000e-05,4.908590e+03,8.377780e-01,9.153000e-01,9.966000e+01
426,9.066000e-05,6.979510e+02,1.465720e+00,1.210700e+00,9.966000e+01
427,9.064000e-05,2.144090e+02,2.184460e+00,1.478000e+00,9.966000e+01
428,9.061000e-05,3.551490e+02,1.096190e+00,1.047000e+00,9.966000e+01
429,9.059000e-05,2.889900e+02,3.538250e+00,1.881000e+00,9.966000e+01
430,9.057000e-05,9.207690e+02,5.383530e+00,2.320200e+00,9.966000e+01
431,9.055000e-05,1.617700e+03,1.415230e+00,1.189600e+00,9.966000e+01
432,9.053000e-05,3.646630e+03,1.209590e+00,1.099800e+00,9.965000e+01
433,9.051000e-05,6.654730e+01,2.443540e+00,1.563200e+00,9.965000e+01
434,9.049000e-05,4.379060e+02,1.234730e+00,1.111200e+00,9.965000e+01
435,9.047000e-05,1.964690e+02,1.081040e+00,1.039700e+00,9.965000e+01
436,9.045000e-05,8.680980e+00,1.942240e+00,1.393600e+00,9.965000e+01
437,9.043000e-05,2.718880e+03,1.571850e+00,1.253700e+00,9.965000e+01
438,9.041000e-05,1.962390e+02,2.041560e+00,1.428800e+00,9.965000e+01
439,9.039000e-05,5.322420e+02,1.346010e+00,1.160200e+00,9.965000e+01
440,9.036000e-05,1.505590e+03,1.223110e+00,1.105900e+00,9.965000e+01
441,9.034000e-05,3.489690e+02,5.959750e+00,2.441300e+00,9.965000e+01
442,9.032000e-05,6.271950e+03,1.700380e+00,1.304000e+00,9.965000e+01
443,9.030000e-05,6.442870e+02,1.086060e+00,1.042100e+00,9.965000e+01
444,9.028000e-05,9.695940e+03,1.291770e+00,1.136600e+00,9.964000e+01
445,9.026000e-05,4.904870e+01,2.286240e+00,1.512000e+00,9.964000e+01
446,9.024000e-05,1.357630e+03,1.234190e+00,1.110900e+00,9.964000e+01
447,9.022000e-05,9.362320e+02,1.652800e+00,1.285600e+00,9.964000e+01
448,9.020000e-05,2.378010e+03,1.001020e+00,1.000500e+00,9.964000e+01
449,9.018000e-05,4.950820e+02,9.919330e-01,9.960000e-01,9.964000e+01
450,9.016000e-05,3.287930e+03,2.547110e+00,1.596000e+00,9.964000e+01
451,9.014000e-05,5.021600e+02,1.379960e+00,1.174700e+00,9.964000e+01
452,9.012000e-05,5.747980e+01,1.181710e+00,1.087100e+00,9.964000e+01
453,9.009000e-05,7.831150e+02,4.101410e+00,2.025200e+00,9.964000e+01
454,9.007000e-05,1.234120e+01,1.492570e+00,1.221700e+00,9.964000e+01
455,9.005000e-05,1.094180e+03,1.195350e+00,1.093300e+00,9.964000e+01
456,9.003000e-05,1.059650e+02,1.216170e+00,1.102800e+00,9.964000e+01
457,9.001000e-05,1.666190e+02,1.287130e+00,1.134500e+00,9.963000e+01
458,8.999000e-05,2.938580e+02,1.337390e+00,1.156500e+00,9.963000e+01
459,8.997000e-05,5.918220e+02,1.356760e+00,1.164800e+00,9.963000e+01
460,8.995000e-05,6.503280e+02,5.360520e+00,2.315300e+00,9.963000e+01
461,8.993000e-05,4.067420e+00,4.280960e+00,2.069000e+00,9.963000e+01
462,8.991000e-05,2.471820e+01,1.097570e+00,1.047700e+00,9.963000e+01
463,8.989000e-05,4.214570e+03,1.353340e+00,1.163300e+00,9.963000e+01
464,8.987000e-05,1.315550e+02,1.067220e+00,1.033100e+00,9.963000e+01
465,8.985000e-05,1.137070e+03,4.798830e+00,2.190600e+00,9.963000e+01
466,8.983000e-05,3.413780e+03,1.116930e+00,1.056800e+00,9.963000e+01
467,8.980000e-05,1.273190e+00,1.364030e+00,1.167900e+00,9.963000e+01
468,8.978000e-05,6.357390e+02,2.338380e+00,1.529200e+00,9.963000e+01
469,8.976000e-05,1.064920e+03,5.504340e+00,2.346100e+00,9.962000e+01
470,8.974000e-05,5.371540e+02,1.099890e+00,1.048800e+00,9.962000e+01
471,8.972000e-05,9.453560e+02,1.310710e+00,1.144900e+00,9.962000e+01
472,8.970000e-05,5.658370e+01,1.941130e+00,1.393200e+00,9.962000e+01
473,8.968000e-05,3.464770e+01,1.799050e+00,1.341300e+00,9.962000e+01
474,8.966000e-05,2.280040e+02,4.251610e+00,2.061900e+00,9.962000e+01
475,8.964000e-05,1.686760e+02,1.117400e+00,1.057100e+00,9.962000e+01
476,8.962000e-05,3.546570e+02,6.552900e+00,2.559900e+00,9.962000e+01
477,8.960000e-05,6.723710e+02,2.138460e+00,1.462300e+00,9.962000e+01
478,8.958000e-05,1.095000e+03,1.183220e+00,1.087800e+00,9.962000e+01
479,8.956000e-05,4.223400e+03,2.008850e+00,1.417300e+00,9.962000e+01
480,8.954000e-05,2.727840e+03,1.700850e+00,1.304200e+00,9.962000e+01
481,8.952000e-05,9.110900e+02,3.237610e+00,1.799300e+00,9.962000e+01
482,8.950000e-05,8.856000e+02,1.328370e+00,1.152500e+00,9.961000e+01
483,8.947000e-05,5.789360e+02,1.216400e+00,1.102900e+00,9.961000e+01
484,8.945000e-05,3.334840e+03,1.207590e+00,1.098900e+00,9.961000e+01
485,8.943000e-05,6.678350e+01,1.594630e+00,1.262800e+00,9.961000e+01
486,8.941000e-05,2.318630e+00,1.252930e+00,1.119300e+00,9.961000e+01
487,8.939000e-05,8.316450e+02,2.934600e+00,1.713100e+00,9.961000e+01
488,8.937000e-05,1.155880e+04,1.296540e+00,1.138700e+00,9.961000e+01
489,8.935000e-05,1.303110e+03,1.247490e+00,1.116900e+00,9.961000e+01
490,8.933000e-05,1.869600e+03,1.337980e+00,1.156700e+00,9.961000e+01
491,8.931000e-05,2.246320e+03,5.850360e+00,2.418800e+00,9.961000e+01
492,8.929000e-05,3.203390e+01,4.359300e+00,2.087900e+00,9.961000e+01
493,8.927000e-05,7.115480e+02,2.436270e+00,1.560900e+00,9.961000e+01
494,8.925000e-05,6.993840e+02,1.308900e+00,1.144100e+00,9.960000e+01
495,8.923000e-05,1.274230e+03,1.976660e+00,1.405900e+00,9.960000e+01
496,8.921000e-05,6.929970e+02,6.431120e+00,2.536000e+00,9.960000e+01
497,8.919000e-05,4.973070e+01,1.434040e+00,1.197500e+00,9.960000e+01
498,8.917000e-05,6.732230e+01,4.250780e+00,2.061700e+00,9.960000e+01
499,8.915000e-05,1.768800e+02,1.346600e+00,1.160400e+00,9.960000e+01
500,8.913000e-05,2.499210e+03,1.501070e+00,1.225200e+00,9.960000e+01
501,8.910000e-05,2.426450e+01,2.590090e+00,1.609400e+00,9.960000e+01
502,8.908000e-05,3.091620e+02,4.482430e+00,2.117200e+00,9.960000e+01
503,8.906000e-05,4.544310e+01,1.375670e+00,1.172900e+00,9.960000e+01
504,8.904000e-05,1.923260e+01,1.623270e+00,1.274100e+00,9.960000e+01
505,8.902000e-05,1.649530e+03,2.540190e+00,1.593800e+00,9.960000e+01
506,8.900000e-05,1.625400e+03,1.171850e+00,1.082500e+00,9.960000e+01
507,8.898000e-05,4.037880e+02,1.231910e+00,1.109900e+00,9.959000e+01
508,8.896000e-05,7.731960e+02,1.115890e+00,1.056400e+00,9.959000e+01
509,8.894000e-05,1.276850e+03,1.187530e+00,1.089700e+00,9.959000e+01
510,8.892000e-05,1.021450e+03,1.106000e+00,1.051700e+00,9.959000e+01
511,8.890000e-05,1.286980e+03,5.331190e+00,2.308900e+00,9.959000e+01
512,8.888000e-05,8.450870e+02,4.390400e+00,2.095300e+00,9.959000e+01
513,8.886000e-05,8.090730e+00,4.061340e+00,2.015300e+00,9.959000e+01
514,8.884000e-05,4.186350e+02,2.513870e+00,1.585500e+00,9.959000e+01
515,8.882000e-05,5.785310e+02,1.306370e+00,1.143000e+00,9.959000e+01
516,8.880000e-05,6.710800e+02,5.871200e+00,2.423100e+00,9.959000e+01
517,8.878000e-05,9.416480e+01,1.047740e+00,1.023600e+00,9.959000e+01
518,8.876000e-05,7.764780e+02,1.125780e+00,1.061000e+00,9.959000e+01
519,8.874000e-05,5.272550e+00,1.283160e+00,1.132800e+00,9.958000e+01
520,8.872000e-05,5.863110e+00,2.956740e+00,1.719500e+00,9.958000e+01
521,8.870000e-05,9.759480e+02,1.407920e+00,1.186600e+00,9.958000e+01
522,8.867000e-05,2.382350e+02,4.371480e+00,2.090800e+00,9.958000e+01
523,8.865000e-05,2.382350e+02,4.371480e+00,2.090800e+00,9.958000e+01
524,8.863000e-05,3.939000e+02,1.194060e+00,1.092700e+00,9.958000e+01
525,8.861000e-05,3.133580e+01,1.514620e+00,1.230700e+00,9.958000e+01
526,8.859000e-05,2.774950e+03,1.291970e+00,1.136700e+00,9.958000e+01
527,8.857000e-05,1.383280e+02,1.445000e+00,1.202100e+00,9.958000e+01
528,8.855000e-05,3.401120e-01,1.408820e+00,1.186900e+00,9.958000e+01
529,8.853000e-05,3.242900e+02,1.014130e+00,1.007000e+00,9.958000e+01
530,8.851000e-05,3.375220e+02,2.321030e+00,1.523500e+00,9.958000e+01
531,8.849000e-05,1.783910e+01,1.027300e+00,1.013600e+00,9.958000e+01
532,8.847000e-05,3.186970e+01,5.950770e+00,2.439400e+00,9.957000e+01
533,8.845000e-05,6.698600e+02,3.019930e+00,1.737800e+00,9.957000e+01
534,8.843000e-05,1.718730e+01,2.856630e+00,1.690200e+00,9.957000e+01
535,8.841000e-05,2.162520e+02,1.208240e+00,1.099200e+00,9.957000e+01
536,8.839000e-05,2.687650e+02,1.311380e+00,1.145200e+00,9.957000e+01
537,8.837000e-05,2.661210e+01,1.119120e+00,1.057900e+00,9.957000e+01
538,8.835000e-05,1.588550e+01,2.058120e+00,1.434600e+00,9.957000e+01
539,8.833000e-05,1.860920e+01,1.987120e+00,1.409700e+00,9.957000e+01
540,8.831000e-05,1.798940e+01,1.094990e+00,1.046400e+00,9.957000e+01
541,8.829000e-05,5.660400e+01,1.293950e+00,1.137500e+00,9.957000e+01
542,8.827000e-05,3.390900e+03,1.197390e+00,1.094300e+00,9.957000e+01
543,8.825000e-05,4.600060e-02,1.468200e+00,1.211700e+00,9.957000e+01
544,8.823000e-05,9.018850e+01,4.356370e+00,2.087200e+00,9.956000e+01
545,8.821000e-05,1.921250e+02,9.976570e-01,9.988000e-01,9.956000e+01
546,8.819000e-05,1.999990e+02,1.286410e+00,1.134200e+00,9.956000e+01
547,8.817000e-05,1.975500e+03,1.445410e+00,1.202300e+00,9.956000e+01
548,8.815000e-05,1.940460e+02,1.137820e+00,1.066700e+00,9.956000e+01
549,8.813000e-05,1.549620e+02,4.075070e+00,2.018700e+00,9.956000e+01
550,8.810000e-05,9.720970e+01,1.831730e+00,1.353400e+00,9.956000e+01
551,8.808000e-05,1.113600e+02,1.316950e+00,1.147600e+00,9.956000e+01
552,8.806000e-05,6.282080e+00,8.732880e-01,9.345000e-01,9.956000e+01
553,8.804000e-05,5.036990e+00,2.641050e+00,1.625100e+00,9.956000e+01
554,8.802000e-05,3.931620e+02,1.285590e+00,1.133800e+00,9.956000e+01
555,8.800000e-05,2.914350e+03,1.038480e+00,1.019100e+00,9.956000e+01
556,8.798000e-05,1.460170e+02,1.233270e+00,1.110500e+00,9.956000e+01
557,8.796000e-05,3.562080e+03,1.774610e+00,1.332100e+00,9.955000e+01
558,8.794000e-05,2.649810e+03,1.037480e+00,1.018600e+00,9.955000e+01
559,8.792000e-05,1.488920e+00,1.639180e+00,1.280300e+00,9.955000e+01
560,8.790000e-05,1.166850e+02,1.545190e+00,1.243100e+00,9.955000e+01
561,8.788000e-05,9.196980e+01,3.900100e+00,1.974900e+00,9.955000e+01
562,8.786000e-05,6.820820e+02,1.530290e+00,1.237100e+00,9.955000e+01
563,8.784000e-05,2.486050e+00,3.489250e+00,1.868000e+00,9.955000e+01
564,8.782000e-05,1.709520e+03,2.406690e+00,1.551400e+00,9.955000e+01
565,8.780000e-05,4.521150e+02,1.153010e+00,1.073800e+00,9.955000e+01
566,8.778000e-05,3.477410e+02,2.188080e+00,1.479200e+00,9.955000e+01
567,8.776000e-05,7.499300e+01,1.444680e+00,1.201900e+00,9.955000e+01
568,8.774000e-05,1.967940e+02,1.295070e+00,1.138000e+00,9.955000e+01
569,8.772000e-05,6.554560e+03,1.685710e+00,1.298300e+00,9.954000e+01
570,8.770000e-05,2.711630e+02,2.894540e+00,1.701300e+00,9.954000e+01
571,8.768000e-05,1.537060e+01,1.398510e+00,1.182600e+00,9.954000e+01
572,8.766000e-05,1.086800e+02,2.002560e+00,1.415100e+00,9.954000e+01
573,8.764000e-05,2.753670e+02,1.272850e+00,1.128200e+00,9.954000e+01
574,8.762000e-05,1.838720e+01,1.184390e+00,1.088300e+00,9.954000e+01
575,8.760000e-05,1.113340e+02,1.312290e+00,1.145600e+00,9.954000e+01
576,8.758000e-05,7.720010e+02,2.802740e+00,1.674100e+00,9.954000e+01
577,8.756000e-05,2.633490e+00,3.421990e+00,1.849900e+00,9.954000e+01
578,8.754000e-05,6.611430e+02,1.143860e+00,1.069500e+00,9.954000e+01
579,8.752000e-05,8.218980e+02,3.325480e+00,1.823600e+00,9.954000e+01
580,8.750000e-05,6.720220e+01,1.776880e+00,1.333000e+00,9.954000e+01
581,8.748000e-05,9.911090e-01,4.773470e+00,2.184800e+00,9.954000e+01
582,8.746000e-05,8.753060e+02,1.137930e+00,1.066700e+00,9.953000e+01
583,8.744000e-05,1.519310e+03,1.315330e+00,1.146900e+00,9.953000e+01
584,8.742000e-05,1.955230e+02,1.367620e+00,1.169500e+00,9.953000e+01
585,8.740000e-05,1.094040e+03,1.227330e+00,1.107900e+00,9.953000e+01
586,8.738000e-05,3.266730e+02,1.300020e+00,1.140200e+00,9.953000e+01
587,8.736000e-05,1.095150e+03,1.088170e+00,1.043200e+00,9.953000e+01
588,8.734000e-05,5.885450e+02,5.820020e+00,2.412500e+00,9.953000e+01
589,8.732000e-05,2.487420e+03,1.622730e+00,1.273900e+00,9.953000e+01
590,8.730000e-05,3.486620e+02,1.166050e+00,1.079800e+00,9.953000e+01
591,8.728000e-05,2.931720e+02,2.290810e+00,1.513500e+00,9.953000e+01
592,8.726000e-05,9.690240e+02,1.377740e+00,1.173800e+00,9.953000e+01
593,8.724000e-05,1.544090e+00,5.843780e+00,2.417400e+00,9.953000e+01
594,8.722000e-05,5.054680e+02,1.227080e+00,1.107700e+00,9.952000e+01
595,8.720000e-05,1.591180e+02,1.710830e+00,1.308000e+00,9.952000e+01
596,8.718000e-05,1.607680e+00,1.483500e+00,1.218000e+00,9.952000e+01
597,8.716000e-05,2.994150e+03,6.177920e+00,2.485500e+00,9.952000e+01
598,8.714000e-05,5.310550e+01,1.078700e+00,1.038600e+00,9.952000e+01
599,8.712000e-05,3.329020e+03,4.746860e+00,2.178700e+00,9.952000e+01
600,8.710000e-05,3.067280e+03,1.299620e+00,1.140000e+00,9.952000e+01
601,8.708000e-05,3.215010e+01,1.101210e+00,1.049400e+00,9.952000e+01
602,8.706000e-05,5.093810e+03,5.323760e+00,2.307300e+00,9.952000e+01
603,8.704000e-05,3.268570e+03,1.547820e+00,1.244100e+00,9.952000e+01
604,8.702000e-05,8.982210e+02,1.230430e+00,1.109200e+00,9.952000e+01
605,8.700000e-05,5.182320e+03,4.754480e+00,2.180500e+00,9.952000e+01
606,8.698000e-05,4.521330e+02,1.474840e+00,1.214400e+00,9.952000e+01
607,8.696000e-05,1.653460e+03,5.051810e+00,2.247600e+00,9.951000e+01
608,8.694000e-05,4.453400e+03,1.497600e+00,1.223800e+00,9.951000e+01
609,8.692000e-05,2.276040e+02,1.225730e+00,1.107100e+00,9.951000e+01
610,8.690000e-05,6.207640e+03,1.201700e+00,1.096200e+00,9.951000e+01
611,8.688000e-05,1.170200e+03,2.562620e+00,1.600800e+00,9.951000e+01
612,8.686000e-05,5.274440e+03,5.455240e+00,2.335600e+00,9.951000e+01
613,8.684000e-05,2.884400e+03,2.231280e+00,1.493700e+00,9.951000e+01
614,8.682000e-05,2.051660e+03,2.436090e+00,1.560800e+00,9.951000e+01
615,8.680000e-05,6.605570e+02,5.028890e+00,2.242500e+00,9.951000e+01
616,8.678000e-05,1.532570e+03,1.611030e+00,1.269300e+00,9.951000e+01
617,8.676000e-05,9.848890e+02,1.148710e+00,1.071800e+00,9.951000e+01
618,8.674000e-05,3.012370e+03,1.893460e+00,1.376000e+00,9.951000e+01
619,8.672000e-05,7.534760e+02,2.802470e+00,1.674100e+00,9.950000e+01
620,8.670000e-05,6.449020e+01,1.200010e+00,1.095400e+00,9.950000e+01
621,8.668000e-05,5.260670e+02,3.542110e+00,1.882000e+00,9.950000e+01
622,8.666000e-05,9.881340e+01,1.119350e+00,1.058000e+00,9.950000e+01
623,8.664000e-05,8.706170e+01,1.170430e+00,1.081900e+00,9.950000e+01
624,8.662000e-05,1.643220e+03,1.495380e+00,1.222900e+00,9.950000e+01
625,8.660000e-05,7.903560e+01,1.105620e+00,1.051500e+00,9.950000e+01
626,8.658000e-05,1.343870e+03,1.199650e+00,1.095300e+00,9.950000e+01
627,8.656000e-05,1.227180e+01,1.094580e+00,1.046200e+00,9.950000e+01
628,8.654000e-05,6.854490e+03,2.149920e+00,1.466300e+00,9.950000e+01
629,8.652000e-05,9.810480e+01,1.902910e+00,1.379500e+00,9.950000e+01
630,8.650000e-05,4.577730e+02,1.905940e+00,1.380600e+00,9.950000e+01
631,8.648000e-05,8.417590e+01,3.980490e+00,1.995100e+00,9.950000e+01
632,8.646000e-05,4.541400e+03,1.144000e+00,1.069600e+00,9.949000e+01
633,8.644000e-05,1.171100e+03,1.062820e+00,1.030900e+00,9.949000e+01
634,8.642000e-05,5.431820e+00,8.466710e-01,9.201000e-01,9.949000e+01
635,8.640000e-05,2.197590e+02,1.292860e+00,1.137000e+00,9.949000e+01
636,8.638000e-05,5.654150e+01,1.125400e+00,1.060800e+00,9.949000e+01
637,8.636000e-05,9.290990e+01,1.061440e+00,1.030300e+00,9.949000e+01
638,8.634000e-05,1.911310e+02,1.195780e+00,1.093500e+00,9.949000e+01
639,8.632000e-05,3.353800e+01,1.418280e+00,1.190900e+00,9.949000e+01
640,8.630000e-05,2.906190e+02,3.831100e+00,1.957300e+00,9.949000e+01
641,8.628000e-05,8.003390e+01,2.256920e+00,1.502300e+00,9.949000e+01
642,8.626000e-05,1.399590e+00,1.058790e+00,1.029000e+00,9.949000e+01
643,8.624000e-05,1.047330e+03,9.382320e-01,9.686000e-01,9.949000e+01
644,8.622000e-05,1.048180e+03,1.961870e+00,1.400700e+00,9.948000e+01
645,8.620000e-05,2.197830e+02,6.428350e+00,2.535400e+00,9.948000e+01
646,8.618000e-05,7.614230e+03,1.882270e+00,1.372000e+00,9.948000e+01
647,8.616000e-05,3.108920e+02,1.895850e+00,1.376900e+00,9.948000e+01
648,8.614000e-05,6.337860e+02,1.248420e+00,1.117300e+00,9.948000e+01
649,8.612000e-05,6.741220e+02,4.687190e+00,2.165000e+00,9.948000e+01
650,8.610000e-05,2.588060e+02,3.417520e+00,1.848700e+00,9.948000e+01
651,8.608000e-05,3.166310e+02,1.986570e+00,1.409500e+00,9.948000e+01
652,8.606000e-05,1.131370e+02,1.174100e+00,1.083600e+00,9.948000e+01
653,8.604000e-05,1.844930e+03,1.416660e+00,1.190200e+00,9.948000e+01
654,8.602000e-05,5.856020e+00,2.442360e+00,1.562800e+00,9.948000e+01
